id_ville;ville;code_postal
20401;Astillé;53230
20402;Athée;53400
20403;Averton;53700
20404;Azé;53200
20405;La Baconnière;53240
20406;Bais;53160
20407;Ballée;53340
20408;Ballots;53350
20409;Bannes;53340
20410;La Bazoge-Montpinçon;53440
20411;La Bazouge-de-Chemeré;53170
20412;La Bazouge-des-Alleux;53470
20413;Bazougers;53170
20414;Beaulieu-sur-Oudon;53320
20415;Beaumont-Pied-de-Boeuf;53290
20416;Belgeard;53440
20417;Bierné;53290
20418;Le Bignon-du-Maine;53170
20419;La Bigottière;53240
20420;Blandouet;53270
20421;La Boissière;53800
20422;Bonchamp-lès-Laval;53960
20423;Bouchamps-lès-Craon;53800
20424;Bouère;53290
20425;Bouessay;53290
20426;Boulay-les-Ifs;53370
20427;Le Bourgneuf-la-Forêt;53410
20428;Bourgon;53410
20429;Brains-sur-les-Marches;53350
20430;Brecé;53120
20431;Brée;53150
20432;La Brûlatte;53410
20433;Le Buret;53170
20434;Carelles;53120
20435;Chailland;53420
20436;Châlons-du-Maine;53470
20437;Chammes;53270
20438;Champéon;53640
20439;Champfrémont;53370
20440;Champgenéteux;53160
20441;Changé;53810
20442;Chantrigné;53300
20443;La Chapelle-Anthenaise;53950
20444;La Chapelle-au-Riboul;53440
20445;La Chapelle-Craonnaise;53230
20446;La Chapelle-Rainsouin;53150
20447;Charchigné;53250
20448;Château-Gontier;53200
20449;Châtelain;53200
20450;Châtillon-sur-Colmont;53100
20451;Châtres-la-Forêt;53600
20452;Chemazé;53200
20453;Chémeré-le-Roi;53340
20454;Chérancé;53400
20455;Chevaigné-du-Maine;53250
20456;Colombiers-du-Plessis;53120
20457;Commer;53470
20458;Congrier;53800
20459;Contest;53100
20460;Cosmes;53230
20461;Cossé-en-Champagne;53340
20462;Cossé-le-Vivien;53230
20463;Coudray;53200
20464;Couesmes-Vaucé;53300
20465;Couptrain;53250
20466;Courbeveille;53230
20467;Courcité;53700
20468;Craon;53400
20469;Crennes-sur-Fraubée;53700
20470;La Croixille;53380
20471;La Cropte;53170
20472;Cuillé;53540
20473;Daon;53200
20474;Denazé;53400
20475;Désertines;53190
20476;Deux-Évailles;53150
20477;La Dorée;53190
20478;Entrammes;53260
20479;Épineux-le-Seguin;53340
20480;Ernée;53500
20481;Évron;53600
20482;Fontaine-Couverte;53350
20483;Forcé;53260
20484;Fougerolles-du-Plessis;53190
20485;Fromentières;53200
20486;Gastines;53540
20487;Le Genest-Saint-Isle;53940
20488;Gennes-sur-Glaize;53200
20489;Gesnes;53150
20490;Gesvres;53370
20491;Gorron;53120
20492;La Gravelle;53410
20493;Grazay;53440
20494;Grez-en-Bouère;53290
20495;La Haie-Traversaine;53300
20496;Le Ham;53250
20497;Hambers;53160
20498;Hardanges;53640
20499;Hercé;53120
20500;Le Horps;53640
20501;Houssay;53360
20502;Le Housseau-Brétignolles;53110
20503;L'Huisserie;53970
20504;Izé;53160
20505;Javron-les-Chapelles;53250
20506;Jublains;53160
20507;Juvigné;53380
20508;Laigné;53200
20509;Landivy;53190
20510;Larchamp;53220
20511;Lassay-les-Châteaux;53110
20512;Laubrières;53540
20513;Launay-Villiers;53410
20514;Laval;53000
20515;Lesbois;53120
20516;Levaré;53120
20517;Lignières-Orgères;53140
20518;Livet;53150
20519;Livré-la-Touche;53400
20520;Loigné-sur-Mayenne;53200
20521;Loiron;53320
20522;Longuefuye;53200
20523;Loupfougères;53700
20524;Louverné;53950
20525;Louvigné;53210
20526;Madré;53250
20527;Maisoncelles-du-Maine;53170
20528;Marcillé-la-Ville;53440
20529;Marigné-Peuton;53200
20530;Martigné-sur-Mayenne;53470
20531;Mayenne;53100
20532;Mée;53400
20533;Ménil;53200
20534;Méral;53230
20535;Meslay-du-Maine;53170
20536;Mézangers;53600
20537;Montaudin;53220
20538;Montenay;53500
20539;Montflours;53240
20540;Montigné-le-Brillant;53970
20541;Montjean;53320
20542;Montourtier;53150
20543;Montreuil-Poulay;53640
20544;Montsûrs;53150
20545;Moulay;53100
20546;Neau;53150
20547;Neuilly-le-Vendin;53250
20548;Niafles;53400
20549;Nuillé-sur-Vicoin;53970
20550;Olivet;53410
20551;Oisseau;53300
20552;Origné;53360
20553;La Pallu;53140
20554;Parigné-sur-Braye;53100
20555;Parné-sur-Roc;53260
20556;Le Pas;53300
20557;La Pellerine;53220
20558;Peuton;53360
20559;Placé;53240
20560;Pommerieux;53400
20561;Pontmain;53220
20562;Port-Brillet;53410
20563;Préaux;53340
20564;Pré-en-Pail;53140
20565;Quelaines-Saint-Gault;53360
20566;Ravigny;61420
20567;Renazé;53800
20568;Rennes-en-Grenouilles;53110
20569;Le Ribay;53640
20570;La Roë;53350
20571;La Rouaudière;53390
20572;Ruillé-Froid-Fonds;53170
20573;Ruillé-le-Gravelais;53320
20574;Sacé;53470
20575;Saint-Aignan-de-Couptrain;53250
20576;Saint-Aignan-sur-Roë;53390
20577;Saint-Aubin-du-Désert;53700
20578;Saint-Aubin-Fosse-Louvain;53120
20579;Saint-Baudelle;53100
20580;Saint-Berthevin;53940
20581;Saint-Berthevin-la-Tannière;53220
20582;Saint-Brice;53290
20583;Saint-Calais-du-Désert;53140
20584;Saint-Céneré;53150
20585;Saint-Charles-la-Forêt;53170
20586;Saint-Christophe-du-Luat;53150
20587;Saint-Cyr-en-Pail;53140
20588;Saint-Cyr-le-Gravelais;53320
20589;Saint-Denis-d'Anjou;53290
20590;Saint-Denis-de-Gastines;53500
20591;Saint-Denis-du-Maine;53170
20592;Saint-Ellier-du-Maine;53220
20593;Saint-Erblon;53390
20594;Saint-Fort;53200
20595;Saint-Fraimbault-de-Prières;53300
20596;Sainte-Gemmes-le-Robert;53600
20597;Saint-Georges-Buttavent;53100
20598;Saint-Georges-le-Fléchard;53480
20599;Saint-Georges-sur-Erve;53600
20600;Saint-Germain-d'Anxure;53240
20601;Saint-Germain-de-Coulamer;53700
20602;Saint-Germain-le-Fouilloux;53240
20603;Saint-Germain-le-Guillaume;53240
20604;Saint-Hilaire-du-Maine;53380
20605;Saint-Jean-sur-Erve;53270
20606;Saint-Jean-sur-Mayenne;53240
20607;Saint-Julien-du-Terroux;53110
20608;Saint-Laurent-des-Mortiers;53290
20609;Saint-Léger;53480
20610;Saint-Loup-du-Dorat;53290
20611;Saint-Loup-du-Gast;53300
20612;Sainte-Marie-du-Bois;53110
20613;Saint-Mars-du-Désert;53700
20614;Saint-Mars-sur-Colmont;53300
20615;Saint-Mars-sur-la-Futaie;53220
20616;Saint-Martin-de-Connée;53160
20617;Saint-Martin-du-Limet;53800
20618;Saint-Michel-de-Feins;53290
20619;Saint-Michel-de-la-Roë;53350
20620;Saint-Ouën-des-Toits;53410
20621;Saint-Ouën-des-Vallons;53150
20622;Saint-Pierre-des-Landes;53500
20623;Saint-Pierre-des-Nids;53370
20624;Saint-Pierre-la-Cour;53410
20625;Saint-Pierre-sur-Erve;53270
20626;Saint-Pierre-sur-Orthe;53160
20627;Saint-Poix;53540
20628;Saint-Quentin-les-Anges;53400
20629;Saint-Samson;53140
20630;Saint-Saturnin-du-Limet;53800
20631;Saint-Sulpice;53360
20632;Sainte-Suzanne;53270
20633;Saint-Thomas-de-Courceriers;53160
20634;Saulges;53340
20635;La Selle-Craonnaise;53800
20636;Senonnes;53390
20637;Simplé;53360
20638;Soucé;53300
20639;Soulgé-sur-Ouette;53210
20640;Thuboeuf;53110
20641;Thorigné-en-Charnie;53270
20642;Torcé-Viviers-en-Charnie;53270
20643;Trans;53160
20644;Vaiges;53480
20645;Vautorte;53500
20646;Vieuvy;53120
20647;Villaines-la-Juhel;53700
20648;Villepail;53250
20649;Villiers-Charlemagne;53170
20650;Vimarcé;53160
20651;Voutré;53600
20652;Abaucourt;54610
20653;Abbéville-lès-Conflans;54800
20654;Aboncourt;54115
20655;Affléville;54800
20656;Affracourt;54740
20657;Agincourt;54770
20658;Aingeray;54460
20659;Allain;54170
20660;Allamont;54800
20661;Allamps;54112
20662;Allondrelle-la-Malmaison;54260
20663;Amance;54770
20664;Amenoncourt;54450
20665;Ancerviller;54450
20666;Anderny;54560
20667;Andilly;54200
20668;Angomont;54540
20669;Anoux;54150
20670;Ansauville;54470
20671;Anthelupt;54110
20672;Armaucourt;54760
20673;Arnaville;54530
20674;Arracourt;54370
20675;Arraye-et-Han;54760
20676;Art-sur-Meurthe;54510
20677;Athienville;54370
20678;Atton;54700
20679;Auboué;54580
20680;Audun-le-Roman;54560
20681;Autrepierre;54450
20682;Autreville-sur-Moselle;54380
20683;Autrey;54160
20684;Avillers;54490
20685;Avrainville;54385
20686;Avricourt;54450
20687;Avril;54150
20688;Azelot;54210
20689;Azerailles;54122
20690;Baccarat;54120
20691;Badonviller;54540
20692;Bagneux;54170
20693;Bainville-aux-Miroirs;54290
20694;Bainville-sur-Madon;54550
20695;Barbas;54450
20696;Barbonville;54360
20697;Barisey-au-Plain;54170
20698;Barisey-la-Côte;54170
20699;Les Baroches;54150
20700;Baslieux;54620
20701;Bathelémont-lès-Bauzemont;54370
20702;Batilly;54980
20703;Battigny;54115
20704;Bauzemont;54370
20705;Bayon;54290
20706;Bayonville-sur-Mad;54890
20707;Bazailles;54620
20708;Beaumont;54470
20709;Béchamps;54800
20710;Belleau;54610
20711;Belleville;54940
20712;Bénaménil;54450
20713;Benney;54740
20714;Bernécourt;54470
20715;Bertrambois;54480
20716;Bertrichamps;54120
20717;Bettainvillers;54640
20718;Beuveille;54620
20719;Beuvezin;54115
20720;Beuvillers;54560
20721;Bey-sur-Seille;54760
20722;Bezange-la-Grande;54370
20723;Bezaumont;54380
20724;Bicqueley;54200
20725;Bienville-la-Petite;54300
20726;Bionville;54540
20727;Blainville-sur-l'Eau;54360
20728;Blâmont;54450
20729;Blémerey;54450
20730;Blénod-lès-Pont-à-Mousson;54700
20731;Blénod-lès-Toul;54113
20732;Boismont;54620
20733;Boncourt;54800
20734;Bonviller;54300
20735;Mont-Bonvillers;54111
20736;Borville;54290
20737;Boucq;54200
20738;Bouillonville;54470
20739;Bouvron;54200
20740;Bouxières-aux-Chênes;54770
20741;Bouxières-aux-Dames;54136
20742;Bouxières-sous-Froidmont;54700
20743;Bouzanville;54930
20744;Brainville;54800
20745;Bralleville;54740
20746;Bratte;54610
20747;Bréhain-la-Ville;54190
20748;Bréménil;54540
20749;Brémoncourt;54290
20750;Briey;54150
20751;Brin-sur-Seille;54280
20752;Brouville;54120
20753;Bruley;54200
20754;Bruville;54800
20755;Buissoncourt;54110
20756;Bulligny;54113
20757;Bures;54370
20758;Buriville;54450
20759;Burthecourt-aux-Chênes;54210
20760;Ceintrey;54134
20761;Cerville;54420
20762;Chaligny;54230
20763;Chambley-Bussières;54890
20764;Champenoux;54280
20765;Champey-sur-Moselle;54700
20766;Champigneulles;54250
20767;Chanteheux;54300
20768;Chaouilley;54330
20769;Charency-Vezin;54260
20770;Charey;54470
20771;Charmes-la-Côte;54113
20772;Charmois;54360
20773;Chaudeney-sur-Moselle;54200
20774;Chavigny;54230
20775;Chazelles-sur-Albe;54450
20776;Chenevières;54122
20777;Chenicourt;54610
20778;Chenières;54720
20779;Choloy-Ménillot;54200
20780;Cirey-sur-Vezouze;54480
20781;Clayeures;54290
20782;Clémery;54610
20783;Clérey-sur-Brenon;54330
20784;Coincourt;54370
20785;Colmey;54260
20786;Colombey-les-Belles;54170
20787;Conflans-en-Jarnisy;54800
20788;Cons-la-Grandville;54870
20789;Cosnes-et-Romain;54400
20790;Courbesseaux;54110
20791;Courcelles;54930
20792;Coyviller;54210
20793;Crantenoy;54740
20794;Crépey;54170
20795;Crévéchamps;54290
20796;Crévic;54110
20797;Crézilles;54113
20798;Crion;54300
20799;Croismare;54300
20800;Crusnes;54680
20801;Custines;54670
20802;Cutry;54720
20803;Damelevières;54360
20804;Dampvitoux;54470
20805;Deneuvre;54120
20806;Deuxville;54370
20807;Diarville;54930
20808;Dieulouard;54380
20809;Dolcourt;54170
20810;Dombasle-sur-Meurthe;54110
20811;Domèvre-en-Haye;54385
20812;Domèvre-sur-Vezouze;54450
20813;Domgermain;54119
20814;Domjevin;54450
20815;Dommarie-Eulmont;54115
20816;Dommartemont;54130
20817;Dommartin-la-Chaussée;54470
20818;Dommartin-lès-Toul;54200
20819;Dommartin-sous-Amance;54770
20820;Domprix;54490
20821;Domptail-en-l'Air;54290
20822;Doncourt-lès-Conflans;54800
20823;Doncourt-lès-Longuyon;54620
20824;Drouville;54370
20825;Écrouves;54200
20826;Einvaux;54360
20827;Einville-au-Jard;54370
20828;Emberménil;54370
20829;Épiez-sur-Chiers;54260
20830;Éply;54610
20831;Erbéviller-sur-Amezule;54280
20832;Errouville;54680
20833;Essey-et-Maizerais;54470
20834;Essey-la-Côte;54830
20835;Essey-lès-Nancy;54270
20836;Étreval;54330
20837;Eulmont;54690
20838;Euvezin;54470
20839;Faulx;54760
20840;Favières;54115
20841;Fécocourt;54115
20842;Fenneviller;54540
20843;Ferrières;54210
20844;Fey-en-Haye;54470
20845;Fillières;54560
20846;Flainval;54110
20847;Flavigny-sur-Moselle;54630
20848;Fléville-devant-Nancy;54710
20849;Fléville-Lixières;54150
20850;Flin;54122
20851;Flirey;54470
20852;Fontenoy-la-Joûte;54122
20853;Fontenoy-sur-Moselle;54840
20854;Forcelles-Saint-Gorgon;54330
20855;Forcelles-sous-Gugney;54930
20856;Foug;54570
20857;Fraimbois;54300
20858;Fraisnes-en-Saintois;54930
20859;Francheville;54200
20860;Franconville;54830
20861;Fréménil;54450
20862;Frémonville;54450
20863;Fresnois-la-Montagne;54260
20864;Friauville;54800
20865;Frolois;54160
20866;Frouard;54390
20867;Froville;54290
20868;Gélacourt;54120
20869;Gélaucourt;54115
20870;Gellenoncourt;54110
20871;Gémonville;54115
20872;Gerbécourt-et-Haplemont;54740
20873;Gerbéviller;54830
20874;Germiny;54170
20875;Germonville;54740
20876;Gézoncourt;54380
20877;Gibeaumeix;54112
20878;Giraumont;54780
20879;Giriviller;54830
20880;Glonville;54122
20881;Gogney;54450
20882;Gondrecourt-Aix;54800
20883;Gondreville;54840
20884;Gondrexon;54450
20885;Gorcy;54730
20886;Goviller;54330
20887;Grand-Failly;54260
20888;Grimonviller;54115
20889;Gripport;54290
20890;Griscourt;54380
20891;Grosrouvres;54470
20892;Gugney;54930
20893;Gye;54113
20894;Hablainville;54120
20895;Hagéville;54470
20896;Haigneville;54290
20897;Halloville;54450
20898;Hammeville;54330
20899;Hamonville;54470
20900;Hannonville-Suzémont;54800
20901;Haraucourt;54110
20902;Harbouey;54450
20903;Haroué;54740
20904;Hatrize;54800
20905;Haucourt-Moulaine;54860
20906;Haudonville;54830
20907;Haussonville;54290
20908;Heillecourt;54180
20909;Hénaménil;54370
20910;Herbéviller;54450
20911;Hériménil;54300
20912;Herserange;54440
20913;Hoéville;54370
20914;Homécourt;54310
20915;Houdelmont;54330
20916;Houdemont;54180
20917;Houdreville;54330
20918;Housséville;54930
20919;Hudiviller;54110
20920;Hussigny-Godbrange;54590
20921;Igney;54450
20922;Jaillon;54200
20923;Jarny;54800
20924;Jarville-la-Malgrange;54140
20925;Jaulny;54470
20926;Jeandelaincourt;54114
20927;Jeandelize;54800
20928;Jevoncourt;54740
20929;Jezainville;54700
20930;Joeuf;54240
20931;Jolivet;54300
20932;Joppécourt;54620
20933;Jouaville;54800
20934;Joudreville;54490
20935;Juvrecourt;54370
20936;Labry;54800
20937;Lachapelle;54120
20938;Lagney;54200
20939;Laître-sous-Amance;54770
20940;Laix;54720
20941;Laloeuf;54115
20942;Lamath;54300
20943;Landécourt;54360
20944;Landremont;54380
20945;Landres;54970
20946;Laneuvelotte;54280
20947;Laneuveville-aux-Bois;54370
20948;Laneuveville-derrière-Foug;54570
20949;Laneuveville-devant-Bayon;54740
20950;Laneuveville-devant-Nancy;54410
20951;Lanfroicourt;54760
20952;Lantéfontaine;54150
20953;Laronxe;54950
20954;Laxou;54520
20955;Lay-Saint-Christophe;54690
20956;Lay-Saint-Remy;54570
20957;Lebeuville;54740
20958;Leintrey;54450
20959;Lemainville;54740
20960;Leménil-Mitry;54740
20961;Lenoncourt;54110
20962;Lesménils;54700
20963;Létricourt;54610
20964;Lexy;54720
20965;Leyr;54760
20966;Limey-Remenauville;54470
20967;Lironville;54470
20968;Liverdun;54460
20969;Loisy;54700
20970;Longlaville;54810
20971;Longuyon;54260
20972;Longwy;54400
20973;Lorey;54290
20974;Loromontzey;54290
20975;Lubey;54150
20976;Lucey;54200
20977;Ludres;54710
20978;Lunéville;54300
20979;Lupcourt;54210
20980;Magnières;54129
20981;Maidières;54700
20982;Mailly-sur-Seille;54610
20983;Mairy-Mainville;54150
20984;Maixe;54370
20985;Maizières;54550
20986;Malavillers;54560
20987;Malleloy;54670
20988;Malzéville;54220
20989;Mamey;54470
20990;Mance;54150
20991;Mancieulles;54790
20992;Mandres-aux-Quatre-Tours;54470
20993;Mangonville;54290
20994;Manoncourt-en-Vermois;54210
20995;Manoncourt-en-Woëvre;54385
20996;Manonville;54385
20997;Manonviller;54300
20998;Marainviller;54300
20999;Marbache;54820
21000;Maron;54230
21001;Mars-la-Tour;54800
21002;Marthemont;54330
21003;Martincourt;54380
21004;Mattexey;54830
21005;Maxéville;54320
21006;Mazerulles;54280
21007;Méhoncourt;54360
21008;Ménil-la-Tour;54200
21009;Mercy-le-Bas;54960
21010;Mercy-le-Haut;54560
21011;Méréville;54850
21012;Merviller;54120
21013;Messein;54850
21014;Mexy;54135
21015;Mignéville;54540
21016;Millery;54670
21017;Minorville;54385
21018;Moineville;54580
21019;Moivrons;54760
21020;Moncel-lès-Lunéville;54300
21021;Moncel-sur-Seille;54280
21022;Montauville;54700
21023;Montenoy;54760
21024;Montigny;54540
21025;Montigny-sur-Chiers;54870
21026;Mont-l'Étroit;54170
21027;Mont-le-Vignoble;54113
21028;Montreux;54450
21029;Mont-Saint-Martin;54350
21030;Mont-sur-Meurthe;54360
21031;Morfontaine;54920
21032;Moriviller;54830
21033;Morville-sur-Seille;54700
21034;Mouacourt;54370
21035;Mouaville;54800
21036;Mousson;54700
21037;Moutiers;54660
21038;Moutrot;54113
21039;Moyen;54118
21040;Murville;54490
21041;Nancy;54000
21042;Neufmaisons;54540
21043;Neuves-Maisons;54230
21044;Neuviller-lès-Badonviller;54540
21045;Neuviller-sur-Moselle;54290
21046;Nomeny;54610
21047;Nonhigny;54450
21048;Norroy-le-Sec;54150
21049;Norroy-lès-Pont-à-Mousson;54700
21050;Noviant-aux-Prés;54385
21051;Ochey;54170
21052;Ogéviller;54450
21053;Ognéville;54330
21054;Olley;54800
21055;Omelmont;54330
21056;Onville;54890
21057;Ormes-et-Ville;54740
21058;Othe;54260
21059;Ozerailles;54150
21060;Pagney-derrière-Barine;54200
21061;Pagny-sur-Moselle;54530
21062;Pannes;54470
21063;Parey-Saint-Césaire;54330
21064;Parroy;54370
21065;Parux;54480
21066;Petit-Failly;54260
21067;Petitmont;54480
21068;Pettonville;54120
21069;Pexonne;54540
21070;Phlin;54610
21071;Piennes;54490
21072;Pierre-la-Treiche;54200
21073;Pierre-Percée;54540
21074;Pierrepont;54620
21075;Pierreville;54160
21076;Pompey;54340
21077;Pont-à-Mousson;54700
21078;Pont-Saint-Vincent;54550
21079;Port-sur-Seille;54700
21080;Praye;54116
21081;Prény;54530
21082;Preutin-Higny;54490
21083;Pulligny;54160
21084;Pulney;54115
21085;Pulnoy;54425
21086;Puxe;54800
21087;Puxieux;54800
21088;Quevilloncourt;54330
21089;Raon-lès-Leau;54540
21090;Raucourt;54610
21091;Raville-sur-Sânon;54370
21092;Réchicourt-la-Petite;54370
21093;Réclonville;54450
21094;Rehainviller;54300
21095;Reherrey;54120
21096;Réhon;54430
21097;Reillon;54450
21098;Rembercourt-sur-Mad;54470
21099;Remenoville;54830
21100;Réméréville;54110
21101;Remoncourt;54370
21102;Repaix;54450
21103;Richardménil;54630
21104;Rogéville;54380
21105;Romain;54360
21106;Rosières-aux-Salines;54110
21107;Rosières-en-Haye;54385
21108;Rouves;54610
21109;Roville-devant-Bayon;54290
21110;Royaumeix;54200
21111;Rozelieures;54290
21112;Saffais;54210
21113;Saint-Ail;54580
21114;Saint-Baussant;54470
21115;Saint-Boingt;54290
21116;Saint-Clément;54950
21117;Saint-Firmin;54930
21118;Sainte-Geneviève;54700
21119;Saint-Germain;54290
21120;Saint-Jean-lès-Longuyon;54260
21121;Saint-Julien-lès-Gorze;54470
21122;Saint-Marcel;54800
21123;Saint-Mard;54290
21124;Saint-Martin;54450
21125;Saint-Maurice-aux-Forges;54540
21126;Saint-Max;54130
21127;Saint-Nicolas-de-Port;54210
21128;Sainte-Pôle;54540
21129;Saint-Pancré;54730
21130;Saint-Remimont;54740
21131;Saint-Rémy-aux-Bois;54290
21132;Saint-Sauveur;54480
21133;Saint-Supplet;54620
21134;Saizerais;54380
21135;Sancy;54560
21136;Sanzey;54200
21137;Saulnes;54650
21138;Saulxerotte;54115
21139;Saulxures-lès-Nancy;54420
21140;Saulxures-lès-Vannes;54170
21141;Saxon-Sion;54330
21142;Seichamps;54280
21143;Seicheprey;54470
21144;Selaincourt;54170
21145;Seranville;54830
21146;Serres;54370
21147;Serrouville;54560
21148;Sexey-aux-Forges;54550
21149;Sexey-les-Bois;54840
21150;Sionviller;54300
21151;Sivry;54610
21152;Sommerviller;54110
21153;Sornéville;54280
21154;Sponville;54800
21155;Tanconville;54480
21156;Tantonville;54116
21157;Tellancourt;54260
21158;Thélod;54330
21159;They-sous-Vaudemont;54930
21160;Thézey-Saint-Martin;54610
21161;Thiaucourt-Regniéville;54470
21162;Thiaville-sur-Meurthe;54120
21163;Thiébauménil;54300
21164;Thil;54880
21165;Thorey-Lyautey;54115
21166;Thuilley-aux-Groseilles;54170
21167;Thumeréville;54800
21168;Tiercelet;54190
21169;Tomblaine;54510
21170;Tonnoy;54210
21171;Toul;54200
21172;Tramont-Émy;54115
21173;Tramont-Lassus;54115
21174;Tramont-Saint-André;54115
21175;Tremblecourt;54385
21176;Trieux;54750
21177;Trondes;54570
21178;Tronville;54800
21179;Tucquegnieux;54640
21180;Ugny;54870
21181;Uruffe;54112
21182;Vacqueville;54540
21183;Val-et-Châtillon;54480
21184;Valhey;54370
21185;Valleroy;54910
21186;Vallois;54830
21187;Vandelainville;54890
21188;Vandeléville;54115
21189;Vandières;54121
21190;Vandoeuvre-lès-Nancy;54500
21191;Vannes-le-Châtel;54112
21192;Varangéville;54110
21193;Vathiménil;54122
21194;Vaucourt;54370
21195;Vaudémont;54330
21196;Vaudeville;54740
21197;Vaudigny;54740
21198;Vaxainville;54120
21199;Vého;54450
21200;Velaine-en-Haye;54840
21201;Velaine-sous-Amance;54280
21202;Velle-sur-Moselle;54290
21203;Veney;54540
21204;Vennezey;54830
21205;Verdenal;54450
21206;Vézelise;54330
21207;Viéville-en-Haye;54470
21208;Vigneulles;54360
21209;Vilcey-sur-Trey;54700
21210;Villacourt;54290
21211;Ville-au-Montois;54620
21212;Ville-au-Val;54380
21213;Villecey-sur-Mad;54890
21214;Ville-en-Vermois;54210
21215;Ville-Houdlémont;54730
21216;Villers-en-Haye;54380
21217;Villers-la-Chèvre;54870
21218;Villers-la-Montagne;54920
21219;Villers-le-Rond;54260
21220;Villers-lès-Moivrons;54760
21221;Villers-lès-Nancy;54600
21222;Villers-sous-Prény;54700
21223;Villerupt;54190
21224;Ville-sur-Yron;54800
21225;Villette;54260
21226;Villey-le-Sec;54840
21227;Villey-Saint-Étienne;54200
21228;Virecourt;54290
21229;Viterne;54123
