id_vile;ville;code_postal
7645;MIALET;24450
7646;MOLIERES;24480
7647;MONMADALES;24560
7648;MONTAUT;24560
7649;MONTPON MENESTEROL;24700
7650;NANTHEUIL;24800
7651;ORLIAC;24170
7652;PAUNAT;24510
7653;PEYRIGNAC;24210
7654;PEYZAC LE MOUSTIER;24620
7655;PIEGUT PLUVIERS;24360
7656;LE PIZOU;24700
7657;POMPORT;24240
7658;PONTEYRAUD;24410
7659;PRIGONRIEUX;24130
7660;QUEYSSAC;24140
7661;QUINSAC;24530
7662;LA ROQUE GAGEAC;24250
7663;SADILLAC;24500
7664;ST AGNE;24520
7665;ST AMAND DE VERGT;24380
7666;ST ANDRE D ALLAS;24200
7667;ST ANDRE DE DOUBLE;24190
7668;ST ANTOINE CUMOND;24410
7669;ST AQUILIN;24110
7670;ST BARTHELEMY DE BUSSIERE;24360
7671;ST CAPRAISE D EYMET;24500
7672;STE CROIX DE MAREUIL;24340
7673;ST ESTEPHE;24360
7674;ST FELIX DE VILLADEIX;24510
7675;ST GEORGES BLANCANEIX;24130
7676;ST JEAN D ESTISSAC;24140
7677;ST LAURENT DES VIGNES;24100
7678;ST MARCORY;24540
7679;STE MARIE DE CHIGNAC;24330
7680;ST MARTIAL DE VALETTE;24300
7681;ST MEDARD DE MUSSIDAN;24400
7682;ST MESMIN;24270
7683;STE MONDANE;24370
7684;ST PARDOUX LA RIVIERE;24470
7685;ST PIERRE DE COLE;24800
7686;ST PIERRE DE FRUGIE;24450
7687;ST PIERRE D EYRAUD;24130
7688;ST RABIER;24210
7689;ST RAPHAEL;24160
7690;ST REMY;24700
7691;ST SAUVEUR;24520
7692;ST SEVERIN D ESTISSAC;24190
7693;ST VINCENT LE PALUEL;24200
7694;SARLANDE;24270
7695;SAUSSIGNAC;24240
7696;SAVIGNAC DE MIREMONT;24260
7697;SAVIGNAC LES EGLISES;24420
7698;SERGEAC;24290
7699;SIGOULES;24240
7700;SIMEYROLS;24370
7701;TAHAA;98733
7702;TAHAA;98733
7703;TAHAA;98734
7704;TAHAA;98734
7705;TAHAA;98734
7706;TAHUATA;98743
7707;TAIARAPU EST;98720
7708;TAIARAPU EST;98722
7709;TUMARAA;98735
7710;UA HUKA;98744
7711;UA POU;98746
7712;DUMBEA;98837
7713;DUMBEA;98839
7714;KOUMAC;98850
7715;OUEGOA;98821
7716;POUEBO;98824
7717;KOUAOUA;98818
7718;MONACO;98000
7719;AJACCIO;20000
7720;ALBITRECCIA;20128
7721;APPIETTO;20167
7722;ARBORI;20160
7723;ARRO;20151
7724;BALOGNA;20160
7725;BASTELICA;20119
7726;BILIA;20100
7727;BONIFACIO;20169
7728;CALCATOGGIO;20111
7729;CANNELLE;20151
7730;CARBUCCIA;20133
7731;CIAMANNACCE;20134
7732;COZZANO;20148
7733;CUTTOLI CORTICCHIATO;20167
7734;FIGARI;20114
7735;GIUNCHETO;20100
7736;GUAGNO;20160
7737;LORETO DI TALLANO;20165
7738;MOCA CROCE;20140
7739;MONACIA D AULLENE;20171
7740;PIANA;20115
7741;PIANOTTOLI CALDARELLO;20131
7742;SAMPOLO;20134
7743;SARI SOLENZARA;20145
7744;SARTENE;20100
7745;SERRA DI FERRO;20140
7746;SERRA DI SCOPAMENE;20127
7747;SOCCIA;20125
7748;SANT ANDREA D ORCINO;20151
7749;STE LUCIE DE TALLANO;20112
7750;VICO;20160
7751;ZEVACO;20173
7752;ZOZA;20112
7753;ALANDO;20212
7754;ALBERTACCE;20224
7755;ALBERTACCE;20224
7756;ALERIA;20270
7757;ALTIANI;20251
7758;ALZI;20212
7759;AMPRIANI;20272
7760;BORGO;20290
7761;BRANDO;20222
7762;CARCHETO BRUSTICO;20229
7763;CASALTA;20215
7764;CORBARA;20256
7765;COSTA;20226
7766;CROCICCHIA;20290
7767;FELCE;20234
7768;GHISONACCIA;20240
7769;GHISONACCIA;20240
7770;GHISONI;20227
7771;ISOLACCIO DI FIUMORBO;20243
7772;ISOLACCIO DI FIUMORBO;20243
7773;LAVATOGGIO;20225
7774;LUGO DI NAZZA;20240
7775;LUMIO;20260
7776;LURI;20228
7777;MONTEGROSSO;20214
7778;NOVELLA;20226
7779;OLMI CAPPELLA;20259
7780;OMESSA;20236
7781;PALASCA;20226
7782;PIANELLO;20272
7783;PIAZZOLE;20229
7784;PIEDICORTE DI GAGGIO;20251
7785;PIETRA DI VERDE;20230
7786;PIEVE;20246
7787;POGGIO DI VENACO;20250
7788;POGGIO MARINACCIO;20237
7789;PRUNELLI DI CASACCONI;20290
7790;PRUNELLI DI FIUMORBO;20243
7791;ROSPIGLIANI;20242
7792;RUTALI;20239
7793;SALICETO;20218
7794;SERMANO;20212
7795;SORBO OCAGNANO;20213
7796;STAZZONA;20229
7797;SANT ANTONINO;20220
7798;SAN GIOVANNI DI MORIANI;20230
7799;SANTA LUCIA DI MORIANI;20230
7800;SAN NICOLAO;20230
7801;VILLENEUVE DU PAREAGE;9100
7802;AIX VILLEMAUR PALIS;10190
7803;ARRELLES;10340
7804;VAL D AUZON;10220
7805;AVANT LES RAMERUPT;10240
7806;BAROVILLE;10200
7807;BLIGNY;10200
7808;BOURANTON;10270
7809;BOUY SUR ORVIN;10400
7810;BRAUX;10500
7811;BREVIANDES;10450
7812;BRIENNE LE CHATEAU;10500
7813;BRILLECOURT;10240
7814;BUCHERES;10800
7815;BUCHERES;10800
7816;CHAPPES;10260
7817;CHARNY LE BACHOT;10380
7818;CHAUFFOUR LES BAILLY;10110
7819;CHESSY LES PRES;10130
7820;COURCEROY;10400
7821;COURTERANGES;10270
7822;COUSSEGREY;10210
7823;CRANCEY;10100
7824;CRENEY PRES TROYES;10150
7825;CRENEY PRES TROYES;10150
7826;CRESANTIGNES;10320
7827;LES CROUTES;10130
7828;CUSSANGY;10210
7829;DAMPIERRE;10240
7830;DAVREY;10130
7831;DIERREY ST JULIEN;10190
7832;DOMMARTIN LE COQ;10240
7833;DOSCHES;10220
7834;ESSOYES;10360
7835;FAYS LA CHAPELLE;10320
7836;FRALIGNES;10110
7837;FULIGNY;10200
7838;LA LOGE AUX CHEVRES;10140
7839;LONGEVILLE SUR MOGNE;10320
7840;MARCILLY LE HAYER;10290
7841;MESGRIGNY;10170
7842;MESNIL LA COMTESSE;10700
7843;MESNIL ST PERE;10140
7844;MESNIL SELLIERES;10220
7845;MOLINS SUR AUBE;10500
7846;MONTIER EN L ISLE;10200
7847;NOGENT EN OTHE;10160
7848;PARS LES CHAVANGES;10330
7849;PARS LES ROMILLY;10100
7850;PERIGNY LA ROSE;10400
7851;PETIT MESNIL;10500
7852;PLAINES ST LANGE;10250
7853;POLIGNY;10110
7854;PONT STE MARIE;10150
7855;RAMERUPT;10240
7856;LES RICEYS;10340
7857;RIGNY LA NONNEUSE;10290
7858;LA RIVIERE DE CORPS;10440
7859;ROUILLY SACEY;10220
7860;ROUILLY ST LOUP;10800
7861;ROUVRES LES VIGNES;10200
7862;ST AUBIN;10400
7863;ST CHRISTOPHE DODINICOURT;10500
7864;ST LYE;10180
7865;ST POUANGE;10120
7866;SAVIERES;10600
7867;SOMMEVAL;10320
7868;SOULAINES DHUYS;10200
7869;THENNELIERES;10410
7870;THORS;10200
7871;TORCY LE GRAND;10700
7872;TRAINEL;10400
7873;VALLIERES;10210
7874;VANLAY;10210
7875;VAUCHONVILLIERS;10140
7876;VAUDES;10260
7877;VENDEUVRE SUR BARSE;10140
7878;VERNONVILLIERS;10200
7879;VILLADIN;10290
7880;VILLECHETIF;10410
7881;VILLELOUP;10350
7882;VILLEMOIRON EN OTHE;10160
7883;VILLETTE SUR AUBE;10700
7884;VILLIERS HERBISSE;10700
7885;VILLY LE BOIS;10800
7886;VIVIERS SUR ARTAUT;10110
7887;YEVRES LE PETIT;10500
7888;AIROUX;11320
7889;AJAC;11300
7890;ALAIGNE;11240
7891;ALBAS;11360
7892;ARQUES;11190
7893;BELVIANES ET CAVIRAC;11500
7894;BELVIS;11340
7895;BIZANET;11200
7896;BOUILHONNAC;11800
7897;BOURIEGE;11300
7898;LE BOUSQUET;11140
7899;BOUTENAC;11200
7900;BRAM;11150
7901;NOIRVAL;8400
7902;NOUART;8240
7903;NOUVION SUR MEUSE;8160
7904;NOVION PORCIEN;8270
7905;OCHES;8240
7906;PERTHES;8300
7907;POIX TERRON;8430
7908;POURU ST REMY;8140
7909;PURE;8110
7910;QUATRE CHAMPS;8400
7911;RAILLICOURT;8430
7912;LA ROMAGNE;8220
7913;SACHY;8110
7914;SAILLY;8110
7915;ST AIGNAN;8350
7916;ST JUVIN;8250
7917;ST LAMBERT ET MONT DE JEUX;8130
7918;ST MARCEL;8460
7919;ST MOREL;8400
7920;ST PIERRE A ARNES;8310
7921;ST PIERREMONT;8240
7922;SAPOGNE SUR MARCHE;8370
7923;SAUVILLE;8390
7924;SECHAULT;8250
7925;SEDAN;8200
7926;SEMIDE;8400
7927;SERY;8270
7928;SIGNY LE PETIT;8380
7929;SIGNY LE PETIT;8380
7930;SURY;8090
7931;TAILLETTE;8230
7932;TAILLY;8240
7933;TETAIGNE;8110
7934;TOGES;8400
7935;TREMBLOIS LES ROCROI;8150
7936;VAUX EN DIEULET;8240
7937;VENDRESSE;8160
7938;VIEL ST REMY;8270
7939;VILLERS DEVANT LE THOUR;8190
7940;VILLERS LE TILLEUL;8430
7941;VILLERS SEMEUSE;8000
7942;VOUZIERS;8400
7943;VRIGNE AUX BOIS;8330
7944;WASIGNY;8270
7945;ARNAVE;9400
7946;ARTIGUES;9460
7947;ASCOU;9110
7948;AUGIREIN;9800
7949;BALAGUERES;9800
7950;LA BASTIDE DE LORDAT;9700
7951;LA BASTIDE DU SALAT;9160
7952;BEDEILLE;9230
7953;BENAIX;9300
7954;BETCHAT;9160
7955;BETHMALE;9800
7956;BIERT;9320
7957;BOMPAS;9400
7958;LES BORDES SUR LEZ;9800
7959;CALZAN;9120
7960;CAMON;9500
7961;CAPOULET ET JUNAC;9400
7962;LE CARLARET;9100
7963;CASTELNAU DURBAN;9420
7964;CASTEX;9350
7965;CESCAU;9800
7966;COUFLENS;9140
7967;DUN;9600
7968;DURFORT;9130
7969;FABAS;9230
7970;FERRIERES SUR ARIEGE;9000
7971;FORNEX;9350
7972;GABRE;9290
7973;GOURBIT;9400
7974;L HOSPITALET PRES L ANDORRE;9390
7975;IGNAUX;9110
7976;ILLARTEIN;9800
7977;LES ISSARDS;9100
7978;LACOURT;9200
7979;LANOUX;9130
7980;LARCAT;9310
7981;LASSERRE;9230
7982;LASSUR;9310
7983;LEYCHERT;9300
7984;LEZAT SUR LEZE;9210
7985;LIEURAC;9300
7986;LIMBRASSAC;9600
7987;LORDAT;9250
7988;LUDIES;9100
7989;MADIERE;9100
7990;LE MAS D AZIL;9290
7991;MASSAT;9320
7992;MONTESQUIEU AVANTES;9200
7993;PAMIERS;9100
7994;LE PEYRAT;9600
7995;PRADES;9110
7996;PRAT BONREPAUX;9160
7997;RIMONT;9420
7998;ST FELIX DE TOURNEGAT;9500
7999;ST GIRONS;9200
8000;ST JEAN DU CASTILLONNAIS;9800
8001;SCHALBACH;57370
8002;SCHWEYEN;57720
8003;SEREMANGE ERZANGE;57290
8004;SIERSTHAL;57410
8005;SILLY EN SAULNOIS;57420
8006;SOUCHT;57960
8007;SPICHEREN;57350
8008;TETING SUR NIED;57385
8009;TRITTELING REDLACH;57385
8010;TROISFONTAINES;57870
8011;TROISFONTAINES;57870
8012;TROMBORN;57320
8013;TURQUESTEIN BLANCRUPT;57560
8014;VARIZE;57220
8015;VASPERVILLER;57560
8016;VESCHEIM;57370
8017;VIEUX LIXHEIM;57635
8018;VILLERS STONCOURT;57530
8019;VIONVILLE;57130
8020;VITTONCOURT;57580
8021;VOYER;57560
8022;VRY;57640
8023;WINTERSBOURG;57635
8024;WOIPPY;57140
8025;XOCOURT;57590
8026;ZARBELING;57340
8027;ALLUY;58110
8028;AVRIL SUR LOIRE;58300
8029;BAZOLLES;58110
8030;BREUGNON;58460
8031;LA CELLE SUR NIEVRE;58700
8032;CERVON;58800
8033;CHALLEMENT;58420
8034;CHAMPLIN;58700
8035;CHAMPVERT;58300
8036;CHAZEUIL;58700
8037;CHEVANNES CHANGY;58420
8038;CHOUGNY;58110
8039;CLAMECY;58500
8040;CORBIGNY;58800
8041;COURCELLES;58210
8042;CUNCY LES VARZY;58210
8043;FOURS;58250
8044;GARCHY;58150
8045;GARCHY;58150
8046;GIRY;58700
8047;GUERIGNY;58130
8048;LAROCHEMILLAY;58370
8049;LIMANTON;58290
8050;LIVRY;58240
8051;LA MAISON DIEU;58190
8052;MENESTREAU;58410
8053;MOISSY MOULINOT;58190
8054;MONTAMBERT;58250
8055;MONTARON;58250
8056;MORACHES;58420
8057;OISY;58500
8058;OUAGNE;58500
8059;POIL;58170
8060;POUQUES LORMES;58140
8061;PREPORCHE;58360
8062;ST BENIN DES BOIS;58330
8063;ST BRISSON;58230
8064;ST FRANCHY;58330
8065;ST HONORE LES BAINS;58360
8066;STE MARIE;58330
8067;ST PARIZE LE CHATEL;58490
8068;ST PEREUSE;58110
8069;ST PIERRE LE MOUTIER;58240
8070;ST SULPICE;58270
8071;SICHAMPS;58700
8072;SOUGY SUR LOIRE;58300
8073;SUILLY LA TOUR;58150
8074;SURGY;58500
8075;TACONNAY;58420
8076;TAZILLY;58170
8077;THAIX;58250
8078;TROIS VEVRES;58260
8079;TRUCY L ORGUEILLEUX;58460
8080;VARENNES VAUZELLES;58640
8081;VILLE LANGY;58270
8082;VILLIERS SUR YONNE;58500
8083;ALLENNES LES MARAIS;59251
8084;ARLEUX;59151
8085;ARNEKE;59285
8086;AUCHY LEZ ORCHIES;59310
8087;AVESNES SUR HELPE;59440
8088;AVESNES LES AUBERT;59129
8089;BAIVES;59132
8090;LA BASSEE;59480
8091;BAVAY;59570
8092;BAVAY;59570
8093;BAVINCHOVE;59670
8094;BEAUVOIS EN CAMBRESIS;59157
8095;BERGUES;59380
8096;BERMERIES;59570
8097;BEVILLERS;59217
8098;BLARINGHEM;59173
8099;BOESCHEPE;59299
8100;BOURBOURG;59630
8101;SORGES ET LIGUEUX EN PERIGORD;24460
8102;SOURZAC;24400
8103;TEYJAT;24300
8104;THENAC;24240
8105;THENON;24210
8106;TOCANE ST APRE;24350
8107;TRELISSAC;24750
8108;TREMOLAT;24510
8109;VANXAINS;24600
8110;VERDON;24520
8111;VEYRIGNAC;24370
8112;VEYRINES DE DOMME;24250
8113;ABBEVILLERS;25310
8114;AIBRE;25750
8115;AMATHAY VESIGNEUX;25330
8116;ARC ET SENANS;25610
8117;ARCEY;25750
8118;ARGUEL;25720
8119;AUTECHAUX;25110
8120;BELFAYS;25470
8121;BELLEHERBE;25380
8122;BELLEHERBE;25380
8123;BELVOIR;25430
8124;BERCHE;25420
8125;BEURE;25720
8126;BIANS LES USIERS;25520
8127;LE BIZOT;25210
8128;BOLANDOZ;25330
8129;BRECONCHAUX;25640
8130;BRERES;25440
8131;BRETIGNEY;25250
8132;BRETONVILLERS;25380
8133;BREY ET MAISON DU BOIS;25240
8134;BURGILLE;25170
8135;CENDREY;25640
8136;CERNAY L EGLISE;25120
8137;CHALEZE;25220
8138;CHALEZEULE;25220
8139;CHANTRANS;25330
8140;CHARQUEMONT;25140
8141;LES TERRES DE CHAUX;25190
8142;LA CHENALOTTE;25500
8143;LA CHEVILLOTTE;25620
8144;CHEVROZ;25870
8145;CLERON;25330
8146;COUR ST MAURICE;25380
8147;CUSANCE;25110
8148;DAMBELIN;25150
8149;DAMMARTIN LES TEMPLIERS;25110
8150;DAMPRICHARD;25450
8151;DOUBS;25300
8152;LES ECORCES;25140
8153;ESNANS;25110
8154;ETALANS;25580
8155;ETERNOZ;25330
8156;ETRABONNE;25170
8157;FONTENOTTE;25110
8158;FRANEY;25170
8159;GENEUILLE;25870
8160;GERMONDANS;25640
8161;GOUX LES USIERS;25520
8162;GRAND COMBE CHATELEU;25570
8163;LES GRANGETTES;25160
8164;LES GRAS;25790
8165;LES HOPITAUX VIEUX;25370
8166;LABERGEMENT STE MARIE;25160
8167;LAIRE;25550
8168;LAVAL LE PRIEURE;25210
8169;LEVIER;25270
8170;LIZINE;25330
8171;LODS;25930
8172;MAICHE;25120
8173;MALANS;25330
8174;MALBUISSON;25160
8175;MANDEURE;25350
8176;MERCEY LE GRAND;25410
8177;MEREY SOUS MONTROND;25660
8178;MONCEY;25870
8179;MONCLEY;25170
8180;MONTAGNEY SERVIGNEY;25680
8181;MONTECHEROUX;25190
8182;MONTIVERNAGE;25110
8183;NAISEY LES GRANGES;25360
8184;NANCRAY;25360
8185;LES PREMIERS SAPINS;25580
8186;LES PREMIERS SAPINS;25580
8187;OYE ET PALLET;25160
8188;PASSAVANT;25360
8189;PESSANS;25440
8190;PETITE CHAUX;25240
8191;PLAIMBOIS VENNES;25390
8192;POINTVILLERS;25440
8193;PONT DE ROIDE VERMONDANS;25150
8194;LA PRETIERE;25250
8195;PUESSANS;25680
8196;REMONDANS VAIVRE;25150
8197;REMORAY BOUJEONS;25160
8198;RIGNEY;25640
8199;RILLANS;25110
8200;LA RIVIERE DRUGEON;25560
8201;TALASANI;20230
8202;TRALONCA;20250
8203;VALLE DI CAMPOLORO;20221
8204;VILLE DI PIETRABUGNO;20200
8205;VIVARIO;20219
8206;VIVARIO;20219
8207;ZALANA;20272
8208;LUTTERBACH;68460
8209;MICHELBACH LE BAS;68730
8210;MICHELBACH LE HAUT;68220
8211;MONTREUX JEUNE;68210
8212;MONTREUX VIEUX;68210
8213;MUESPACH LE HAUT;68640
8214;MULHOUSE;68100
8215;NEUWILLER;68220
8216;NIEDERHERGHEIM;68127
8217;ILLTAL;68960
8218;OBERLARG;68480
8219;RAEDERSHEIM;68190
8220;REININGUE;68950
8221;RIEDISHEIM;68400
8222;RODERN;68590
8223;ST ULRICH;68210
8224;SEPPOIS LE BAS;68580
8225;SPECHBACH;68720
8226;STEINBACH;68700
8227;STEINBRUNN LE BAS;68440
8228;STEINSOULTZ;68640
8229;STRUETH;68580
8230;VIEUX THANN;68800
8231;WERENTZHOUSE;68480
8232;WETTOLSHEIM;68920
8233;WIHR AU VAL;68230
8234;WILDENSTEIN;68820
8235;WOLFERSDORF;68210
8236;WOLFGANTZEN;68600
8237;ZELLENBERG;68340
8238;ZILLISHEIM;68720
8239;AFFOUX;69170
8240;ALBIGNY SUR SAONE;69250
8241;AMPLEPUIS;69550
8242;AMPUIS;69420
8243;ANSE;69480
8244;BELLEVILLE;69220
8245;BESSENAY;69690
8246;BRON;69500
8247;BRULLIOLES;69690
8248;CAILLOUX SUR FONTAINES;69270
8249;CENVES;69840
8250;CHAMBOST LONGESSAIGNE;69770
8251;CHAPONOST;69630
8252;CHAUSSAN;69440
8253;CHEVINAY;69210
8254;COURS;69470
8255;COURS;69470
8256;CRAPONNE;69290
8257;DIEME;69170
8258;DOMMARTIN;69380
8259;FONTAINES ST MARTIN;69270
8260;FONTAINES SUR SAONE;69270
8261;GIVORS;69700
8262;GREZIEU LA VARENNE;69290
8263;GREZIEU LE MARCHE;69610
8264;GRIGNY;69520
8265;JARNIOUX;69640
8266;JOUX;69170
8267;LEGNY;69620
8268;LENTILLY;69210
8269;LOIRE SUR RHONE;69700
8270;LOZANNE;69380
8271;MESSIMY;69510
8272;MORNANT;69440
8273;NEUVILLE SUR SAONE;69250
8274;LES OLMES;69490
8275;ORLIENAS;69530
8276;POLLIONNAY;69290
8277;QUINCIEUX;69650
8278;RIVOLET;69640
8279;SAIN BEL;69210
8280;SOUCIEU EN JARREST;69510
8281;ST CLEMENT DE VERS;69790
8282;STE CONSORCE;69280
8283;ST CYR AU MONT D OR;69450
8284;ST CYR SUR LE RHONE;69560
8285;ST DIDIER SOUS RIVERIE;69440
8286;ST ETIENNE LA VARENNE;69460
8287;ST FORGEUX;69490
8288;ST JACQUES DES ARRETS;69860
8289;ST MARTIN EN HAUT;69850
8290;ST MARTIN EN HAUT;69850
8291;ST NIZIER D AZERGUES;69870
8292;TASSIN LA DEMI LUNE;69160
8293;THIZY LES BOURGS;69240
8294;LA TOUR DE SALVAGNY;69890
8295;TRADES;69860
8296;VILLEURBANNE;69100
8297;VILLIE MORGON;69910
8298;MARENNES;69970
8299;MEYZIEU;69330
8300;MIONS;69780
8301;BROUSSES ET VILLARET;11390
8302;CAILLA;11140
8303;CAMPLONG D AUDE;11200
8304;CARCASSONNE;11000
8305;CASSAIGNES;11190
8306;LES CASSES;11320
8307;CASTANS;11160
8308;VAL DE LAMBRONNE;11230
8309;VAL DE LAMBRONNE;11230
8310;CAUNES MINERVOIS;11160
8311;CAUX ET SAUZENS;11170
8312;CAVES;11510
8313;CLERMONT SUR LAUQUET;11250
8314;COMUS;11340
8315;CONILHAC DE LA MONTAGNE;11190
8316;COUDONS;11500
8317;COURCOME;16240
8318;DEVIAT;16190
8319;ECHALLAT;16170
8320;ECURAS;16220
8321;EDON;16320
8322;FOUQUEBRUNE;16410
8323;GENOUILLAC;16270
8324;LES GOURS;16140
8325;GUIZENGEARD;16480
8326;GURAT;16320
8327;HOULETTE;16200
8328;VAL DES VIGNES;16250
8329;VAL DES VIGNES;16250
8330;LAGARDE SUR LE NE;16300
8331;LESIGNAC DURAND;16310
8332;LINARS;16730
8333;LONDIGNY;16700
8334;LUSSAC;16450
8335;MANSLE;16230
8336;MASSIGNAC;16310
8337;MEDILLAC;16210
8338;LES METAIRIES;16200
8339;MONTIGNAC CHARENTE;16330
8340;MONTIGNAC LE COQ;16390
8341;MONTMOREAU ST CYBARD;16190
8342;MOUTON;16460
8343;NANCLARS;16230
8344;NANTEUIL EN VALLEE;16700
8345;ORGEDEUIL;16220
8346;PALLUAUD;16390
8347;LA PERUSE;16270
8348;PLEUVILLE;16490
8349;PUYREAUX;16230
8350;RANCOGNE;16110
8351;LA ROCHETTE;16110
8352;ROUFFIAC;16210
8353;ROUSSINES;16310
8354;ROUZEDE;16220
8355;ST ADJUTORY;16310
8356;ST AMANT DE MONTMOREAU;16190
8357;ST AULAIS LA CHAPELLE;16300
8358;ST FELIX;16480
8359;ST FRAIGNE;16140
8360;ST GROUX;16230
8361;ST LAURENT DE CERIS;16450
8362;ST LAURENT DES COMBES;16480
8363;ST LEGER;16250
8364;ST PROJET ST CONSTANT;16110
8365;ST VALLIER;16480
8366;SALLES D ANGLES;16130
8367;SEGONZAC;16130
8368;SERS;16410
8369;LA TACHE;16260
8370;TOURRIERS;16560
8371;TRIAC LAUTRAIT;16200
8372;TUZIE;16700
8373;VALENCE;16460
8374;VENTOUSE;16460
8375;VILLEFAGNAN;16240
8376;VILLOGNON;16230
8377;VITRAC ST VINCENT;16310
8378;VOEUIL ET GIGET;16400
8379;VOUHARTE;16330
8380;YVIERS;16210
8381;ANDILLY;17230
8382;ARTHENAC;17520
8383;AUJAC;17770
8384;AVY;17800
8385;AYTRE;17440
8386;BAGNIZEAU;17160
8387;LA BARDE;17360
8388;BERNAY ST MARTIN;17330
8389;LE BOIS PLAGE EN RE;17580
8390;BREUIL LA REORTE;17700
8391;BREUIL MAGNE;17870
8392;CHAMBON;17290
8393;CHAMOUILLAC;17130
8394;CHAMPAGNOLLES;17240
8395;CHARRON;17230
8396;CHATENET;17210
8397;CHENAC ST SEURIN D UZET;17120
8398;CHERVETTES;17380
8399;CIRE D AUNIS;17290
8400;COIVERT;17330
8401;ST LIZIER;9190
8402;ST MARTIN D OYDES;9100
8403;ST MICHEL;9100
8404;ST QUENTIN LA TOUR;9500
8405;ST VICTOR ROUZAUD;9100
8406;SAURAT;9400
8407;SAUTEL;9300
8408;SAVERDUN;9700
8409;SAVIGNAC LES ORMEAUX;9110
8410;SENTEIN;9800
8411;SENTENAC DE SEROU;9240
8412;SIEURAS;9130
8413;SINSAT;9310
8414;SUC ET SENTENAC;9220
8415;TAURIGNAN VIEUX;9190
8416;USSAT;9400
8417;USTOU;9140
8418;VENTENAC;9120
8419;VILLENEUVE D OLMES;9300
8420;VIVIES;9500
8421;AILLEVILLE;10200
8422;AIX VILLEMAUR PALIS;10190
8423;ARREMBECOURT;10330
8424;ARRENTIERES;10200
8425;AULNAY;10240
8426;AVON LA PEZE;10290
8427;AVREUIL;10130
8428;BAGNEUX LA FOSSE;10340
8429;BAILLY LE FRANC;10330
8430;BALNOT SUR LAIGNES;10110
8431;BARBUISE;10400
8432;BAR SUR SEINE;10110
8433;BERGERES;10200
8434;BERNON;10130
8435;BERULLE;10160
8436;BESSY;10170
8437;BLIGNICOURT;10500
8438;LES BORDES AUMONT;10800
8439;BRIENNE LA VIEILLE;10500
8440;BUXEUIL;10110
8441;CHACENAY;10110
8442;LA CHAISE;10500
8443;CHAMOY;10130
8444;CHAMP SUR BARSE;10140
8445;CHANNES;10340
8446;CHAUCHIGNY;10170
8447;CHERVEY;10110
8448;COLOMBE LE SEC;10200
8449;COURTERON;10250
8450;COUVIGNON;10200
8451;CRESPY LE NEUF;10500
8452;CUNFIN;10360
8453;DIENVILLE;10500
8454;ECLANCE;10200
8455;EPAGNE;10500
8456;ERVY LE CHATEL;10130
8457;ESTISSAC;10190
8458;ETRELLES SUR AUBE;10170
8459;FAY LES MARCILLY;10290
8460;FONTAINE MACON;10400
8461;FONTVANNES;10190
8462;FRAVAUX;10200
8463;FRESNAY;10200
8464;GUMERY;10400
8465;GYE SUR SEINE;10250
8466;ISLE AUBIGNY;10240
8467;JUVANZE;10140
8468;LENTILLES;10330
8469;LHUITRE;10700
8470;LIGNIERES;10130
8471;LIGNOL LE CHATEAU;10200
8472;LONGCHAMP SUR AUJON;10310
8473;LONGSOLS;10240
8474;LONGUEVILLE SUR AUBE;10170
8475;MACEY;10300
8476;MAGNY FOUCHARD;10140
8477;MAILLY LE CAMP;10230
8478;MAISONS LES CHAOURCE;10210
8479;MAIZIERES LA GRANDE PAROISSE;10510
8480;MARAYE EN OTHE;10160
8481;MAROLLES LES BAILLY;10110
8482;MAROLLES SOUS LIGNIERES;10130
8483;MERGEY;10600
8484;MEURVILLE;10200
8485;MONTAULIN;10270
8486;MONTIGNY LES MONTS;10130
8487;MONTMARTIN LE HAUT;10140
8488;MONTREUIL SUR BARSE;10270
8489;PERTHES LES BRIENNE;10500
8490;POLISOT;10110
8491;POUAN LES VALLEES;10700
8492;PRUGNY;10190
8493;PRUSY;10210
8494;PUITS ET NUISEMENT;10140
8495;RACINES;10130
8496;RADONVILLIERS;10500
8497;RAMERUPT;10240
8498;RANCES;10500
8499;RIGNY LE FERRON;10160
8500;ROMILLY SUR SEINE;10100
8501;BOURGHELLES;59830
8502;BOUSIGNIES;59178
8503;BOUVIGNIES;59870
8504;BRUAY SUR L ESCAUT;59860
8505;BRUNEMONT;59151
8506;BUSIGNY;59137
8507;CAMPHIN EN CAREMBAULT;59133
8508;CAPPELLE BROUCK;59630
8509;LA CHAPELLE D ARMENTIERES;59930
8510;CLARY;59225
8511;COUSOLRE;59149
8512;CREVECOEUR SUR L ESCAUT;59258
8513;CUINCY;59553
8514;DENAIN;59220
8515;DIMECHAUX;59740
8516;DOUAI;59500
8517;DOUAI;59500
8518;DOUCHY LES MINES;59282
8519;LE DOULIEU;59940
8520;DUNKERQUE;59140
8521;DUNKERQUE;59240
8522;DUNKERQUE;59279
8523;DUNKERQUE;59430
8524;DUNKERQUE;59640
8525;ECAILLON;59176
8526;ELESMES;59600
8527;ENNETIERES EN WEPPES;59320
8528;ERCHIN;59169
8529;ESTREES;59151
8530;ETH;59144
8531;FEIGNIES;59750
8532;FERRIERE LA GRANDE;59680
8533;FLERS EN ESCREBIEUX;59128
8534;FLINES LEZ RACHES;59148
8535;FONTAINE AU BOIS;59550
8536;FONTAINE AU PIRE;59157
8537;FOREST SUR MARQUE;59510
8538;FOURNES EN WEPPES;59134
8539;FRESSIES;59268
